Symbol,Market_Cap_Atual
KHC,26644423525.86
KIDS,472090189.72
KIDZ,765708.3
KIDZW,0.0
KINS,249139265.2
KIQQ,0.0
KITT,8687020.98
KITTW,0.0
KJD,0.0
KLAC,319371226092.9
KLAG,0.0
KLIC,6651508666.7
KLRA,2768817042.96
KLRS,106351482.66
KLTR,203005901.7
KLXE,45391808.8
KMB,34505200110.15
KMDA,411360159.36
KMLI,0.0
KMRK,18094000.0
KMTS,1207744673.57
KNDI,61253372.65
KNGZ,0.0
KNSA,2754581889.24
KOD,2318531239.05
KOID,0.0
KOPN,750470196.15
KOSS,37676423.24
KOYN,242018362.5
KOYNU,0.0
KOYNW,0.0
KPDD,0.0
KPLT,31020527.58
KPLTW,0.0
KPRX,11523044.0
KPTI,218697399.95
KQQQ,0.0
KRAQ,345000000.0
KRAQU,0.0
KRAQW,0.0
KRKR,5184586.95
KRMA,0.0
KRMD,189703290.0
KRNT,747935298.78
KRNY,554438575.89
KROP,0.0
KROS,217710207.0
KRRO,197733448.41
KRT,594919183.8
KRUS,524616973.92
KRYS,10029307788.76
KSCP,33494858.1
KSPI,15867276711.0
KTCC,40830851.44
KTOS,9526015187.2
KTTA,19046235.36
KTTAW,0.0
KTWO,140562406.25
KTWOR,0.0
KTWOU,0.0
KURA,921477908.7
KUST,883872.6
KVAC,67179556.2
KVACU,0.0
KVACW,0.0
KVHI,180549174.26
KWM,13010504.22
KWMWW,0.0
KXIN,6926750.64
KYIV,3342905275.52
KYIVW,0.0
KYMR,8081808021.0
KYNB,28215340.64
KYTX,512503637.16
KZIA,167861146.31
LAB,309255709.17
LABT,6950108.29
LACG,0.0
LAES,744065156.66
LAFA,158861796.63
LAFAR,0.0
LAFAU,138612163.29
LAKE,102836688.88
LAMR,13265443338.08
LAND,377445013.75
LANDO,0.0
LANDP,0.0
LARK,182926560.0
LASE,82770742.08
LASR,3747794625.96
LATA,174225000.0
LATAU,0.0
LATAW,0.0
LAUR,5120405811.62
LAWR,172350000.0
LBGJ,3748729.14
LBRDA,562609545.8
LBRDK,3853057764.72
LBRDP,0.0
LBRX,877505551.2
LBTYA,1966910299.3
LBTYB,169889419.8
LBTYK,1613425880.22
LCCC,92701050.0
LCCCR,0.0
LCCCU,0.0
LCDL,0.0
LCDS,0.0
LCFY,6890380.65
LCFYW,0.0
LCID,2025432833.52
LCNB,247738061.73
LCUT,192210617.28
LDEM,0.0
LDRX,0.0
LDSF,0.0
LE,349831066.46
LECO,14743759172.1
LEDS,15028928.46
LEE,201403220.16
LEGH,587405544.7
LEGN,5667785905.6
LEGR,0.0
LEND,0.0
LENZ,180287765.5
LESL,92471346.24
LEXI,0.0
LEXX,14128844.22
LFAC,143893750.0
LFACU,0.0
LFACW,2524075.0
LFCR,212303243.62
LFMD,220049420.5
LFMDP,0.0
LFS,58599786.56
LFSC,0.0
LFST,3604517038.08
LFTO,4300995385.8
LFUS,11808906611.84
LFVN,77965779.96
LFWD,19560142.55
LGCF,0.0
LGCL,69320454.48
LGHL,4789624.92
LGIH,1302401560.74
LGN,6227747973.96
LGND,5600274085.84
LGO,70935802.7
LGRO,0.0
LGVN,24119157.6
LHAI,12010200.0
LHSW,6337500.0
LI,10436862210.18
LICN,19918726.5
LIDR,65767044.4
LIDRW,0.0
LIEN,237604324.2
LIF,3803627575.54
LIFE,471762854.22
LILA,224910000.0
LILAK,947268000.0
LILAV,0.0
LILKV,0.0
LILPV,0.0
LIMN,4936539.63
LIMNW,0.0
LIN,236842033020.6
LINC,1494363496.08
LIND,1690512000.0
LINE,9293667579.3
LINK,64890028.84
LINT,0.0
LIQT,28994100.08
LITE,64412176000.0
LITP,0.0
LITS,30282428.0
LIVE,33726782.88
LIVN,4322170769.84
LIXT,126921085.0
LKFN,1526455414.22
LKFT,1913190412.7
LKQ,6555768184.55
LKSP,120260400.0
LKSPR,0.0
LKSPU,0.0
LLYVA,2422595180.05
LLYVK,6242370778.17
LMAT,2101125451.05
LMB,970970907.15
LMBS,0.0
LMFA,2602842.15
LMNR,239705132.54
LMNX,0.0
LMRI,906041331.05
LMTL,0.0
LNAI,19495727.0
LNKS,3160908.29
LNSR,69236756.16
LNT,19259718649.09
LNTH,6903197874.46
LNZA,75393578.88
LNZAW,0.0
LOAN,50746318.44
LOBO,7684829.68
LOCO,471448013.04
LOGI,14983679718.15
LOGO,0.0
LOKV,260360000.0
LOKVU,0.0
LOKVW,0.0
LONA,78435841.9
LOOP,34833867.12
LOPE,3795786615.36
LOT,699985167.12
LOTI,0.0
LOTWW,0.0
LOVE,213574518.62
LPAA,249090000.0
LPAAU,248630000.0
LPAAW,0.0
LPBB,246100000.0
LPBBU,214600000.0
LPBBW,0.0
LPCN,20857960.09
LPCV,229770000.0
LPCVU,0.0
LPCVW,0.0
LPLA,23602942281.1
LPRO,369166162.56
LPSN,23377971.84
LPTH,855191723.34
LQ,0.0
LQDA,6584236449.96
LQDT,1198606519.64
LRCX,464374529430.0
LRE,17325213.0
LRGE,0.0
LRHC,1939297.2
LRMR,382289208.16
LRND,0.0
LSAK,395243988.03
LSBK,132488011.5
LSCC,19812706200.77
LSE,17475750.0
LSH,15836677.14
LSTA,31599176.77
LSTR,7040103575.0
LTBR,305782173.97
LTCC,0.0
LTGRU,0.0
LTRN,48867529.18
LTRX,272112441.7
LTRYW,0.0
LUCD,196494689.29
LUCY,4930870.56
LUCYW,0.0
LULG,0.0
LULU,11811062276.44
LUNG,54063619.84
LUNR,3361475873.55
LVDS,0.0
LVHD,0.0
LVIG,0.0
LVLU,21425749.4
LVO,81905157.44
LWAC,226342937.5
LWACU,0.0
LWACW,0.0
LWAY,437214815.68
LWLG,1426777392.32
LX,258234320.0
LXEH,2826217.17
LXEO,386326439.28
LXRX,959464202.4
LYEL,294709518.81
LYFT,5247212592.24
LYTS,938369046.24
LZ,973242821.88
LZMH,10916365.0
MAAS,9250209248.4
MAAY,0.0
MACI,233297290.59
MACIU,191475000.0
MACIW,2070000.0
MAGH,225446000.0
MAKO,675123428.37
MAMA,769763072.97
MAMK,119600000.0
MAMO,39975312.0
MANH,7702047888.36
MAR,102002670035.09
MARA,5604676394.1
MARPS,9100000.0
MASI,9423817025.7
MASK,4338339.6
MASS,330112911.33
MAT,4001135130.0
MATE,0.0
MATH,44709283.13
MATW,808143144.2
MAXI,0.0
MAYS,80631200.0
MAZE,1461668343.01
MB,97783500.0
MBAI,10513288.24
MBAV,311937500.0
MBAVU,275000000.0
MBAVW,
MBB,0.0
MBBC,44172667.62
MBIN,2290339442.88
MBINL,0.0
MBINM,0.0
MBINN,0.0
MBIO,4645162.8
MBLY,1940679920.44
MBNKO,0.0
MBOT,122239937.82
MBRX,14674962.5
MBS,0.0
MBUU,512919510.92
MBVI,349830000.0
MBVIU,0.0
MBVIW,0.0
MBWM,948535931.25
MBX,2208049695.04
MCAHU,0.0
MCBS,997656062.02
MCDS,0.0
MCFT,576005580.6
MCGA,182235375.0
MCGAU,0.0
MCGAW,0.0
MCHB,3372588335.92
MCHI,0.0
MCHP,50554313746.06
MCHPP,0.0
MCHS,0.0
MCHX,58669970.56
MCRB,68271734.7
MCRI,2286137660.8
MCTA,445474300.0
MDAI,54419014.35
MDAIW,0.0
MDB,25816235609.19
MDBH,15554487.52
MDCX,26062755.44
MDCXW,0.0
MDGL,11837467000.37
MDIA,58763429.34
MDIV,0.0
MDLN,29849898401.1
MDLZ,78379654711.96
MDRR,18174060.0
MDWD,180831227.85
MDXG,555567576.63
MDXH,26195905.2
MEDP,13522441547.72
MEDX,0.0
MEGL,4348533.5
MEHA,422064.22
MELI,80287099246.12
MEMA,0.0
MEMS,0.0
MENS,121743213.88
MEOH,3957182052.45
MERC,48897229.38
MESH,345000000.0
MESHU,0.0
MESHW,0.0
MESO,1988365680.52
META,1234616829573.6
METC,690316328.14
METCB,108043058.37
METCI,0.0
METCZ,0.0
METD,0.0
METL,0.0
METU,0.0
MEVO,298200000.0
MEVOU,0.0
MEVOW,0.0
MFI,441410373.0
MFIC,813841564.64
MFICL,0.0
MFIG,0.0
MFIN,223268334.24
MFLX,0.0
MFMO,0.0
MFVL,0.0
MGEE,2916673677.67
MGIH,17775000.0
MGN,5440000.0
MGNI,2577870054.0
MGNX,298111046.87
MGPI,361173905.3
MGRC,2935377132.7
MGRT,1024375000.0
MGRX,6008597.7
MGTX,1093718383.96
MGX,46682103.92
MGYR,115682849.1
MIDD,7404778009.92
MILN,0.0
MIMI,5805037.5
MIND,45263493.9
MIRA,39920982.65
MIRM,6773184882.89
MIST,161847374.0
MITK,782151299.32
MKAM,0.0
MKDW,40640918.56
MKDWW,0.0
MKLY,180860700.0
MKLYR,0.0
MKLYU,0.0
MKSI,26286148682.93
MKTW,44120401.6
MKTX,4199697161.01
MKZR,3991551.78
MLAA,259434000.0
MLAAU,0.0
MLAAW,0.0
MLAB,508127904.07
MLAC,96696600.0
MLACR,7932400.0
MLACU,0.0
MLCI,32671202.56
MLCIL,0.0
MLCO,2104540206.42
MLEC,5808944.0
MLECW,0.0
MLGO,49893326.64
MLKN,1098098195.92
MLTX,1562118703.12
MLYS,2257738647.19
MMED,3858466635.12
MMLP,85291815.48
MMSI,4012982095.85
MMTX,89340372.0
MMTXU,77710410.0
MMTXW,0.0
MMYT,4171344848.14
MNDO,19175907.7
MNDR,3038982.93
MNDY,3581769148.22
MNKD,1214174152.38
MNOV,66940894.56
MNPR,547782299.74
MNRO,462989601.72
MNSB,174438870.99
MNSBP,0.0
MNST,91629579825.9
MNTK,222052176.84
MNTS,155018757.45
MNTSW,0.0
MNVT,0.0
MNY,36685197.43
MNYWW,0.0
MNZL,0.0
MOB,69988875.34
MOBBW,
MOBI,456508852.38
MOBX,30687941.7
MOBXW,0.0
MODD,23213949.33
MODL,0.0
MOLN,142917531.03
MOMO,596986682.4
MOOD,0.0
MORN,5940356691.78
MOVE,42453837.21
MPAA,282926029.1
MPB,861728028.0
MPG,0.0
MPLT,1220584245.6
MPWR,69949328800.0
MQ,1498380654.49
MQQQ,0.0
MRA,0.0
MRAL,0.0
MRAM,528742861.35
MRBK,232454934.9
MRCY,6656998786.21
MRDN,167138428.57
MREO,51077954.88
MRKR,22842183.99
MRLN,579144312.0
MRM,8376067.0
MRNA,24203961799.0
MRNO,19929708.0
MRNOW,0.0
MRTN,1399253665.25
MRVI,792108100.68
MRVL,244104192000.0
MRVU,0.0
MRX,4784122163.7
MSAI,10985720.96
MSAIW,0.0
MSBI,626039929.8
MSBIP,0.0
MSDD,0.0
MSEX,984482030.94
MSFD,0.0
MSFL,0.0
MSFT,2777788873213.76
MSFU,0.0
MSGM,16821441.65
MSGY,7823750.0
MSLE,118112847.3
MSR,0.0
MSS,2076552.72
MST,0.0
MSTP,0.0
MSTR,35111240179.84
MSTX,0.0
MSW,17256750.0
MTC,290796408.12
MTCH,8236641033.06
MTEK,11889402.0
MTEKW,0.0
MTEN,11579338.75
MTEX,10362327.9
MTLS,378031286.22
MTRX,387403114.5
MTSI,28393472294.1
MTVA,7953129.8
MTYY,0.0
MU,1186116842820.27
MUD,0.0
MULL,0.0
MULT,0.0
MUU,0.0
MUYY,0.0
MUZE,204882037.5
MUZEU,0.0
MUZEW,0.0
MVBF,363009703.25
MVIS,117179628.1
MVLL,0.0
MVST,423109877.68
MVSTW,0.0
MWC,217680162.66
MWH,4037812434.63
MWYN,22214284.4
MXCT,125332356.24
MXL,7976754027.72
MYCF,0.0
MYCG,0.0
MYCH,0.0
MYCI,0.0
MYCJ,0.0
MYCK,0.0
MYCL,0.0
MYCM,0.0
MYCN,0.0
MYCO,0.0
MYFW,301500718.32
MYGN,437295212.3
MYHA,0.0
MYHB,0.0
MYHC,0.0
MYHD,0.0
MYHE,0.0
MYMF,0.0
MYMG,0.0
MYMH,0.0
MYMI,0.0
MYMJ,0.0
MYMK,0.0
MYPS,57254771.07
MYPSW,0.0
MYRG,7287244848.0
MYSE,13599201.72
MYSEW,0.0
MYSZ,2216355.44
MYX,103746100.0
MYXXR,0.0
MYXXU,0.0
MYXXW,0.0
MZTI,2988765305.19
NAAS,35972519.28
NAGE,269197825.26
NAII,15562567.92
NAKA,68042363.49
NAMI,10378122693.75
NAMM,99703262.31
NAMMW,0.0
NAMS,3670784940.6
NAMSW,0.0
NATH,413453016.9
NATO,0.0
NATR,365589468.09
NAUT,296093732.15
NAVI,750035547.66
NAVN,5086485324.48
NB,714832405.68
NBBK,908498464.72
NBIG,0.0
NBIL,0.0
NBIS,60666837102.75
NBIX,16232789255.52
NBN,1095000526.4
NBP,186194093.05
NBRG,60904237.5
NBRGR,0.0
NBRGU,0.0
NBTB,2501692159.2
NBTX,1858759731.0
NCEL,19058903.34
NCEW,60800000.0
NCI,25822762.56
NCIQ,0.0
NCMI,326355405.72
NCNA,7200209.83
NCNO,1599473070.0
NCPB,0.0
NCPL,4708739.4
NCPLW,0.0
NCRA,2192688.74
NCSM,126554499.06
NCT,4198200.8
NCTY,76671298.34
NDAA,0.0
NDAQ,46651460427.02
NDLS,80544309.83
NDRA,9815343.84
NDSN,16217823124.36
NECB,368042442.48
NEGG,341866794.9
NEMG,0.0
NEO,1493529116.6
NEOG,1922052952.03
NEON,16447263.56
NEOV,117499745.22
NEOVW,0.0
NEPH,35826601.8
NERV,202660884.15
NESR,2528240682.85
NETG,0.0
NEUP,23563842.36
NEWT,408065142.94
NEWTG,0.0
NEWTH,0.0
NEWTI,0.0
NEWTO,0.0
NEWTP,0.0
NEWZ,0.0
NEXM,79138924.08
NEXN,481427530.56
NEXR,3876696.81
NEXRW,0.0
NEXT,2045745859.64
NFBK,606828769.56
NFE,108541167.0
NFLX,306630348808.96
NFRX,0.0
NFTY,0.0
NFXL,0.0
NFXS,0.0
NGEN,218778460.16
NGHT,0.0
NGNE,487646664.86
NHIC,230374202.0
NHICU,0.0
NHICW,0.0
NHIVU,0.0
NHP,1069466915.82
NHPAP,0.0
NHPBP,0.0
NHTC,14239227.68
NICE,5102057159.16
NICM,117631923.3
NIKL,0.0
NIOBW,0.0
NIOG,0.0
NIPG,49312920.15
NIU,139525403.66
NIVF,6547797.75
NIVFW,0.0
NIXT,0.0
NIXX,42956691.0
NIXXW,0.0
NKLR,561344612.64
NKSH,233465910.6
NKTR,2253190474.08
NKTX,216782434.74
NMFC,676279112.4
NMFCZ,0.0
NMIH,2918080333.31
NMP,124773500.0
NMPAR,0.0
NMPAU,0.0
NMRA,298307632.84
NMRK,2349882447.36
NMTC,29154989.7
NN,2337164765.07
NNAVW,0.0
NNBR,151987714.56
NNDM,288707855.58
NNE,1245712812.5
NNNN,689091840.0
NNOX,105081244.28
NODK,324425962.08
NOEM,100075230.0
NOEMR,0.0
NOEMU,94162500.0
NOEMW,0.0
NOMA,49406357.56
NOTV,348881.47
NOVT,5389717276.02
NOVTU,0.0
NOWL,0.0
NPAC,320298967.75
NPACU,0.0
NPACW,0.0
NPCE,542772420.4
NPFI,0.0
NPT,49916250.0
NRC,451635387.84
NRDS,284844643.85
NRES,0.0
NRIM,580365944.94
NRIX,1950233633.18
NRSN,27796856.01
NRSNW,0.0
NRXP,160929579.2
NSI,0.0
NSIT,3338438946.01
NSPR,32787273.4
NSSC,1339417864.13
NSTS,66409844.28
NSYS,46948171.2
NTAP,30920082879.14
NTCL,10230864.64
NTCT,2905565537.6
NTES,76405319678.25
NTGR,623490946.69
NTHI,126554821.2
NTIC,78309008.25
NTLA,2130764724.25
NTNX,12945649176.01
NTRA,33621243078.32
NTRB,37075748.15
NTRBW,0.0
NTRP,29086936.0
NTRS,32616429695.08
NTRSO,0.0
NTSK,2399860486.51
NTWK,51899929.18
NTWO,191322726.25
NTWOU,0.0
NTWOW,0.0
NUAI,623952116.48
NUAIW,0.0
NUCL,342232651.41
NUCLW,0.0
NUG,0.0
NUGY,0.0
NUSB,0.0
NUTR,174412512.0
NUTX,1013139540.97
NUVL,9096662315.28
NUWE,1657541.73
NVAX,1479943071.0
NVCR,1636549882.2
NVCT,465523104.15
NVD,0.0
NVDA,4845168840000.0
NVDD,0.0
NVDG,0.0
NVDL,0.0
NVDS,0.0
NVDU,0.0
NVEC,466883262.32
NVMI,16789836268.68
NVNI,11458290.34
NVNIW,0.0
NVNO,6536479.51
NVTS,5212079439.6
NVVE,1806047.36
NVX,101311761.33
NVYY,0.0
NWBI,2174235713.86
NWE,4363993735.2
NWFL,337611669.0
NWGL,1086042.98
NWL,2175630192.64
NWPX,1335882048.96
NWS,5133420117.1
NWSA,9052003973.9
NWTG,4867586.78
NXGL,5166135.52
NXGLW,0.0
NXL,7754638.32
NXPI,75726175435.26
NXPL,17199019.45
NXST,5100312544.65
NXT,18129112302.08
NXTC,6537893.76
NXTG,0.0
NXTS,4243966.79
NXTT,104482192.38
NXXT,67945489.81
NYAX,2421729625.81
NYXH,156884265.88
NZAC,0.0
OABI,337786109.07
OABIW,0.0
OACC,210886886.6
OACCU,0.0
OACCW,0.0
OBA,259072000.0
OBAI,21037381.06
OBAWU,0.0
OBAWW,0.0
OBIL,0.0
OBIO,241918088.6
OBT,489388496.0
OBTC,0.0
OCC,174776421.6
OCCI,74165305.5
OCCIM,0.0
OCCIN,0.0
OCFC,1067905279.26
OCG,3566494.08
OCGN,467160161.28
OCS,707748215.56
OCSAW,0.0
OCSL,1017387790.65
OCTV,4237014490.48
OCUL,2213689219.38
ODD,438097609.18
ODDS,0.0
ODFL,45249739015.14
ODTE,0.0
ODTX,890980986.0
ODVWZ,0.0
ODYS,67277061.22
OESX,38658711.84
OFAL,5274104.2
OFIX,367837033.2
OFLX,298791931.2
OFS,44883561.3
OFSSH,0.0
OFSSO,0.0
OGI,133736270.9
OHACU,0.0
OIM,289225000.0
OIMAU,0.0
OIMAW,0.0
OIO,821332174.88
OIOWW,0.0
OKLL,0.0
OKTA,19628726675.04
OKTG,0.0
OKUR,169661016.0
OKYO,82917226.06
OLB,5865972.0
OLED,4001876269.6
OLLI,4400395124.68
OLMA,919768869.63
OLOX,5540332.31
OLPX,1377839825.4
OM,88237267.16
OMAB,4527149078.48
OMCL,1746844894.69
OMDA,1087907678.1
OMER,758493720.4
OMEX,50373738.9
OMH,14913925.97
OMSE,176162121.6
ON,45513301538.46
ONB,9782964360.0
ONBPO,0.0
ONBPP,0.0
ONC,26204961217.56
ONCH,176640000.0
ONCHU,0.0
ONCHW,0.0
ONCO,3949896.44
ONCY,112192822.98
ONDG,0.0
ONDS,4491392665.74
ONEG,24960000.0
ONEQ,664818000.0
ONEW,183291477.23
ONFO,1830485.28
ONFOW,0.0
ONMD,32660044.2
ONMDW,0.0
OPAL,56768607.28
OPBK,218796370.91
OPCH,3449894262.88
OPEG,0.0
OPEN,4051893854.4
OPENL,0.0
OPENW,0.0
OPENZ,0.0
OPK,1102434693.76
OPPJ,0.0
OPRA,1637028236.76
OPRT,253848913.65
OPRX,85193440.5
OPTH,23459998.83
OPTX,448315042.14
OPTXW,0.0
OPTZ,0.0
OPXS,87694399.8
ORBS,349210389.6
ORBX,0.0
ORCS,0.0
ORCU,0.0
ORCX,0.0
ORGN,5282963.52
ORGNW,0.0
ORGO,312679151.64
ORIC,922341477.42
ORIO,19913980.8
ORIQ,89010000.0
ORIQU,65774250.0
ORIQW,0.0
ORIS,2313491.49
ORKA,5030029223.4
ORKT,6428418.56
ORLG,0.0
ORLY,72545718015.66
ORMP,170661757.77
ORR,0.0
ORRF,781000527.0
OSBC,1160828636.04
OSCG,0.0
OSCX,0.0
OSIS,3554700057.4
OSPN,502707846.0
OSRH,12637798.2
OSRHW,0.0
OSS,421568669.34
OST,10138664.0
OSUR,291917864.72
OSW,2852567172.6
OTEX,5134735537.6
OTGA,241316250.0
OTGAU,0.0
OTGAW,0.0
OTGL,0.0
OTLK,252598102.3
OTLY,258855250.0
OTTR,3700063139.5
OUST,2875470376.84
OVBC,233100329.48
OVID,433005036.64
OVLY,286394110.32
OWLS,207283252.28
OXBR,7696305.3
OXBRW,
OXLC,812445071.36
OXLCG,0.0
OXLCI,0.0
OXLCL,0.0
OXLCM,0.0
OXLCN,0.0
OXLCO,863488250.0
OXLCZ,0.0
OXSQ,119714671.36
OXSQG,0.0
OXSQH,0.0
OYSE,267622320.0
OYSER,0.0
OYSEU,0.0
OZEM,0.0
OZK,5525976592.5
OZKAP,0.0
PAA,15458199174.53
PAAC,176701630.01
PAACU,0.0
PAACW,0.0
PABD,0.0
PABU,0.0
PACB,406888211.28
PACH,226676689.75
PACHU,0.0
PACHW,0.0
PAGP,4716055274.92
PAHC,643226861.46
PAL,203832343.16
PALD,0.0
PALI,336744559.8
PALO,168431680.0
PALOU,0.0
PALOW,0.0
PALU,0.0
PAMT,294043047.48
PANG,0.0
PANL,495845116.34
PANW,237099800000.0
PARK,79239197.7
PASG,19631797.2
PASW,21173500.0
PATK,2867302248.91
PATN,0.0
PAVM,33504279.12
PAVS,7542759.45
PAX,734407434.69
PAYO,2387652456.94
PAYP,9889122346.35
PAYS,415938951.12
PAYX,35108923429.19
PBEU,0.0
PBFS,416029691.52
PBHC,78507029.3
PBK,37095861.73
PBM,6673523.37
PBMWW,0.0
PBOG,0.0
PBPH,0.0
PBQQ,0.0
PBRG,0.0
PBYI,409231626.24
PC,19481763.2
PCAP,261166100.0
PCAPU,0.0
PCAPW,0.0
PCAR,61459705822.62
PCB,386330382.22
PCLA,36917011.2
PCMM,0.0
PCPI,0.0
PCRX,925069693.24
PCSA,5591424.64
PCSC,88995510.22
PCT,1663948489.5
PCTTU,0.0
PCTTW,0.0
PCTY,5402060011.62
PCVX,7502903556.72
PCYO,266348183.4
PDBA,0.0
PDBC,0.0
PDC,18394937.1
PDD,108975233130.72
PDDL,0.0
PDEX,202388993.01
PDFS,2534671768.8
PDLB,475776012.67
PDP,0.0
PDSB,50792244.23
PDYN,305670135.75
PDYNW,0.0
PEBK,233682933.69
PEBO,1339945468.3
PECE,86763375.0
PECER,0.0
PECEU,0.0
PECEW,0.0
PECO,5264136858.96
PEGA,4986742961.84
PENG,3398053135.68
PENN,2741761245.5
PEP,194149439145.75
PEPG,125887971.3
PEPS,0.0
PERI,343353684.87
PESI,235147391.68
PETS,39099381.06
PETZ,13936411.8
PEY,1054672000.0
PEZ,0.0
PFAI,15721746.2
PFBC,1205273467.44
PFDE,0.0
PFF,12879890507.52
PFG,24271151466.24
PFI,0.0
PFIS,643098995.44
PFM,571272000.0
PFOE,0.0
PFSA,652437.52
PFX,83874840.0
PFXNZ,0.0
PGAC,94368820.0
PGACR,0.0
PGACU,0.0
PGC,811501712.4
PGEN,1910898852.8
PGJ,120330000.0
PGNY,2085991013.1
PGY,1073733975.0
PGYWW,0.0
PHAR,908946710.1
PHAT,866149649.58
PHIO,12081940.0
PHO,0.0
PHOE,387936000.0
PHUN,38645621.91
PHVS,2319308105.94
PI,3814099145.7
PICS,429633753.24
PID,0.0
PIE,0.0
PIII,39877037.42
PIIIW,0.0
PIO,0.0
PIZ,0.0
PKBK,382663589.0
PKOH,524525296.67
PKW,0.0
PLA,0.0
PLAB,1860304671.9
PLAY,392068581.38
PLBC,400667820.0
PLBL,2639024731.3
PLBY,173392857.0
PLCE,67823054.35
PLMK,196579261.25
PLMKU,297198080.0
PLMKW,0.0
PLMR,3076569345.68
PLPC,1874405961.64
PLRX,71827488.84
PLRZ,24590952.2
PLSE,1795992026.4
PLSM,22174698.04
PLTD,0.0
PLTG,0.0
PLTK,1502499202.75
PLTR,267951524677.8
PLTS,196095112.5
PLTU,0.0
PLTZ,0.0
PLUG,3780637212.22
PLUL,0.0
PLUR,22658046.6
PLUS,2071205373.6
PLUT,46357000.0
PLXS,7721635536.39
PLYX,120128843.13
PLYY,0.0
PMAX,2572184.08
PMBS,0.0
PMCB,8373806.22
PMEC,29197670.12
PMN,95864638.17
PMTR,257547320.0
PMTRU,0.0
PMTRW,0.0
PMTS,210233138.56
PMVP,64531436.86
PN,28345876.5
PNBK,121362286.1
PNQI,0.0
PNRG,279363880.0
PNTG,1190093476.11
POCI,57570010.94
PODC,112700652.4
PODD,9967186588.6
POET,1851948706.38
POLA,6588687.79
POLE,255182400.0
POLEU,0.0
POLEW,0.0
POM,9416656.47
PONO,121683850.0
PONOR,0.0
PONOU,0.0
PONY,2579954371.56
POOL,7100554704.52
POWI,4489359110.88
POWL,10619825683.5
POWW,261367861.5
POWWP,0.0
PPBT,1650124.98
PPC,6595196204.52
PPCB,3349205.37
PPH,1216130040.0
PPHC,242431636.02
PPI,0.0
PPIH,220125565.17
PPLI,2868768234.54
PPSI,46382391.88
PPTA,2793360251.99
PQAP,0.0
PQJA,0.0
PQJL,0.0
PQOC,0.0
PRAA,671279628.8
PRAX,8513341216.38
PRCH,1411302183.0
PRCT,1172528186.4
PRDO,2051646511.76
PRE,307154826.48
PRENW,0.0
PRFX,4410653.5
PRFZ,0.0
PRGS,1213547112.4
PRHI,17575000.0
PRHIZ,0.0
PRLD,284337213.36
PRME,585200541.24
PRMR,0.0
PRN,0.0
PROF,236921393.24
PROK,369359483.4
PROP,64503234.18
PROV,107000653.01
PRPL,45706767.12
PRPO,41467030.4
PRQR,199135221.39
PRSO,12777357.66
PRTA,499973413.35
PRTH,580603948.5
PRTS,50455218.73
PRVA,2991533758.76
PRZO,14001428.88
PSC,0.0
PSCC,0.0
PSCD,0.0
PSCE,0.0
PSCF,0.0
PSCH,0.0
PSCI,0.0
PSCM,0.0
PSCT,0.0
PSCU,0.0
PSEC,1137287372.31
PSET,0.0
PSHG,21134668.6
PSIG,181443549.6
PSIX,901042090.5
PSKY,10572181278.12
PSL,0.0
PSMT,5736128895.14
PSNL,1053494245.88
PSNY,1834729786.0
PSNYW,234035534.92
PSTR,0.0
PSTV,28086299.76
PSWD,0.0
PTACU,0.0
PTC,12974765503.03
PTCT,6812629129.94
PTEN,3822749765.71
PTF,0.0
PTGX,7650480932.08
PTH,0.0
PTIR,0.0
PTLE,34079758.35
PTLO,293866689.48
PTN,19945672.75
PTNM,207929875.0
PTNQ,0.0
PTON,2269324293.44
PTOR,253368115.0
PTORU,0.0
PTORW,0.0
PTRN,3332323662.29
PUBM,439460444.01
PUI,292330000.0
PULM,5478427.5
PURR,1599941867.7
PUSA,88579196.2
PVLA,1702208725.92
PWP,1174709801.61
PWRD,0.0
PWRL,614049620.2
PXI,0.0
PXLW,37543222.2
PXS,46793116.58
PY,0.0
PYPD,95678649.22
PYPG,0.0
PYPL,36783799058.1
PYXS,133046512.2
PYZ,0.0
PZZA,1162099134.48
QABA,0.0
QADR,198000000.0
QADRU,0.0
QADRW,0.0
QALT,0.0
QAT,0.0
QB,0.0
QBIG,0.0
QBTZ,0.0
QBUF,0.0
QBY,0.0
QCLN,0.0
QCLR,0.0
QCLS,30549838.81
QCMD,0.0
QCML,0.0
QCMU,0.0
QCOM,215153020000.0
QCRH,1577345241.06
QDEL,814200408.66
QDTY,0.0
QETA,44898021.04
QETAR,0.0
QETAU,0.0
QEW,0.0
QFIN,1842106004.92
QGRD,0.0
QH,23901829.2
QHDG,0.0
QLDY,0.0
QLYS,3955926396.31
QMCO,202151180.49
QMID,0.0
QMMM,5844849934.8
QMOM,0.0
QNCX,18972479.29
QNRX,6527358.5
QNST,755981069.2
QNT,2429369846.7
QNTM,24634629.25
QNXT,0.0
QOWZ,0.0
QPUX,0.0
QQA,0.0
QQDN,0.0
QQEW,0.0
QQHG,0.0
QQLV,0.0
QQMG,0.0
QQQ,280535815000.0
QQQA,0.0
QQQE,0.0
QQQG,0.0
QQQH,0.0
QQQI,0.0
QQQJ,0.0
QQQM,0.0
QQQP,0.0
QQQS,0.0
QQQT,0.0
QQQX,1428183373.5
QQQY,0.0
QQUP,0.0
QQWZ,0.0
QQXL,0.0
QQXT,0.0
QRHC,29081447.94
QRMI,0.0
QRVO,8766161830.8
QS,4291271180.28
