Symbol,Market_Cap_Atual
DMAC,304440899.25
DMII,641459000.0
DMIIU,0.0
DMLP,1358390917.5
DMRA,1374482822.02
DMRC,321618958.5
DMXF,0.0
DNLI,3120233429.42
DNMX,201652500.0
DNMXU,0.0
DNMXW,0.0
DNNG,0.0
DNTH,4644989818.01
DNUT,568920000.0
DOCU,10180868626.4
DOGZ,5931407.22
DOMH,73947063.87
DOMO,157075890.0
DOO,2375203667.85
DORM,3727877927.75
DOX,6459017760.0
DOYU,151497872.18
DPRO,255106613.61
DPZ,10203743859.9
DRCT,2123299.77
DRDB,242190000.0
DRDBU,282133686.0
DRDBW,10134600.0
DRH,2302564054.66
DRIO,55939844.7
DRIV,0.0
DRMA,5108121.61
DRMAW,0.0
DRNZ,0.0
DRS,12167018788.07
DRTS,955647768.08
DRTSW,0.0
DRUG,730213579.62
DRVN,2107842985.98
DSAC,256850000.0
DSACU,0.0
DSGN,652050808.56
DSGR,1268981182.55
DSGX,6368051970.97
DSP,242262642.6
DSWL,53383050.65
DSY,2378558.7
DSYWW,0.0
DTCR,0.0
DTCX,87076922.24
DTI,97686681.32
DTIL,155845571.88
DTSQ,41210453.52
DTSQU,93040800.0
DTSS,5866909.23
DTST,7671668.52
DUKH,16840797384.96
DUKR,21845132.57
DUKRW,0.0
DUKX,0.0
DUO,42382212.4
DUOG,0.0
DUOL,4321460781.0
DUOT,396160066.19
DUSG,0.0
DVAL,0.0
DVGR,1381770917.01
DVIN,0.0
DVLT,402114137.65
DVLU,0.0
DVOL,0.0
DVQQ,0.0
DVRE,0.0
DVSP,0.0
DVUT,0.0
DVXB,0.0
DVXC,0.0
DVXE,0.0
DVXF,0.0
DVXK,0.0
DVXP,0.0
DVXV,0.0
DVXY,0.0
DVY,26898183000.0
DWAS,0.0
DWAW,0.0
DWSH,0.0
DWSN,139427251.6
DWTX,54143580.33
DWUS,0.0
DXCM,28079976536.29
DXLG,37585702.56
DXPE,2406889581.76
DXR,62526124.25
DXST,7752494.4
DYAI,25507092.1
DYFI,0.0
DYN,2973995190.04
DYNB,0.0
DYNC,178782000.0
DYNCU,0.0
DYOR,173362500.0
DYORU,202600000.0
DYORW,0.0
DYTA,0.0
EA,50809773202.92
EART,0.0
EASY,0.0
EBAY,48316080000.0
EBC,4146964026.39
EBI,0.0
EBIZ,0.0
EBMT,176036025.1
EBON,10161811.6
ECBK,157308840.9
ECOR,81795671.02
ECOW,0.0
ECPG,1672566540.12
ECX,445681760.44
ECXWW,0.0
EDBL,1744553.8
EDBLW,0.0
EDHL,4348977.75
EDIT,426623909.64
EDRY,65152929.38
EDSA,60998783.86
EDTK,15929451.0
EDUC,12086136.88
EEE,0.0
EEFT,2650788044.28
EEIQ,5993707.72
EEMA,913064000.0
EFAS,0.0
EFOI,24648889.14
EFRA,0.0
EFSC,2158196636.95
EFSCP,0.0
EFSI,216007926.16
EFTY,226952200.0
EGAN,206699109.93
EGBN,788311673.6
EGGQ,0.0
EGHA,159960000.0
EGHAU,0.0
EGHT,288027128.76
EH,550927761.96
EHGO,2667140.49
EHLD,24307387.45
EHLS,0.0
EHTH,46341886.28
EIKN,510527262.04
EJH,5184249.48
EKG,0.0
ELAB,8224189.31
ELBM,69572633.46
ELDN,269385502.27
ELE,1093223849.4
ELFY,0.0
ELIL,0.0
ELMT,594500683.29
ELOG,11548800.0
ELPW,2545835.88
ELSE,27093684.41
ELTK,65115123.63
ELTX,239148594.93
ELUT,43766153.64
ELVA,558444374.4
ELVN,2194405204.38
ELVR,1484169649.15
ELWT,46934353.64
EMAT,4236517943.28
EMB,0.0
EMBC,196967887.64
EMCB,0.0
EMEM,0.0
EMEQ,0.0
EMIF,0.0
EMIS,120977525.0
EML,128699704.76
EMPD,101477500.71
EMPG,143046400.0
EMSC,0.0
EMXC,0.0
EMXF,0.0
ENDW,0.0
ENGN,111872408.22
ENGNW,0.0
ENGS,48442794.8
ENHI,0.0
ENHU,0.0
ENLT,13367832487.1
ENLV,204891415.4
ENPH,9096713144.4
ENSC,3820567.92
ENSG,9741679272.0
ENTA,326840991.2
ENTG,21372259000.0
ENTX,60054891.62
ENVB,7290130.32
ENVX,1795402811.2
ENZL,0.0
EOLS,397104148.53
EOSE,2784015021.4
EPOW,20905285.7
EPRX,413519574.51
EPSM,4132493.04
EPSN,176954409.45
EQ,196634589.16
EQIX,106218315096.0
EQPT,4336936229.07
EQRR,0.0
ERAS,4098776263.56
ERET,0.0
ERIC,40285970697.84
ERIE,9572222452.32
ERII,414423882.36
ERNA,9342327.33
ESCA,244349172.6
ESEA,460396235.25
ESGD,0.0
ESGE,0.0
ESGU,0.0
ESLA,44755597.12
ESLT,38859993172.09
ESMV,0.0
ESN,0.0
ESOA,283067330.43
ESPO,0.0
ESPR,808336297.88
ESQ,917507572.2
ESTA,2131054539.9
ETEC,0.0
ETHA,0.0
ETHB,0.0
ETON,756303004.38
ETOR,2618151045.9
ETRL,0.0
ETS,6777002.7
EU,306888146.32
EUDA,49975284.25
EUDAW,0.0
EUFN,0.0
EURK,38625856.2
EURKU,72600907.5
EVAX,29524361.1
EVCM,1668645110.43
EVER,570571240.0
EVGN,6247658.4
EVGO,324436539.5
EVGOW,0.0
EVLV,1152975738.1
EVLVW,0.0
EVMT,0.0
EVO,1026493487.62
EVOX,240720000.0
EVOXU,0.0
EVOXW,0.0
EVPF,0.0
EVRG,18687690936.75
EVSD,0.0
EVTV,23921830.15
EVYM,0.0
EWBC,16597097141.3
EWJV,0.0
EWTX,3895942747.26
EWZS,0.0
EXC,46126223041.36
EXE,21786571278.43
EXEL,12969922282.8
EXFY,97762775.8
EXLS,4499457317.95
EXOZ,80211264.32
EXPE,25809135061.25
EXPO,2828713086.99
EXTR,3765101153.52
EXUS,0.0
EXYN,46553058.4
EXYNW,0.0
EYE,1336345972.2
EYEG,0.0
EYPT,1034601617.32
EZGO,3620261.43
EZMO,0.0
EZPW,1864735294.88
EZRA,2061884.44
EZRO,0.0
FA,2748023492.94
FAAA,0.0
FAAR,0.0
FAB,0.0
FABC,26708434.5
FACT,196898531.25
FACTU,0.0
FACTW,0.0
FAD,0.0
FALN,0.0
FAMI,18369075.55
FANG,59241767215.23
FAST,53337708934.06
FATE,258761392.92
FATN,111073786.56
FBGL,7290000.0
FBIO,86701777.92
FBIOP,1177233215.0
FBIZ,466525241.14
FBL,0.0
FBLA,224159852.43
FBLG,5573539.05
FBNC,2371224919.03
FBOT,0.0
FBRX,348139889.0
FBYD,690091240.96
FBYDW,0.0
FBYY,0.0
FCA,0.0
FCAL,0.0
FCAP,202270804.26
FCBC,782969253.5
FCCO,280905024.4
FCEF,0.0
FCEL,1155447257.46
FCFS,9653715211.14
FCHL,1754177.85
FCLO,0.0
FCNCA,20688244038.12
FCNCN,0.0
FCNCO,0.0
FCNCP,0.0
FCTE,0.0
FCUV,1738616.04
FCVT,0.0
FCXG,0.0
FDBC,264832311.6
FDCF,0.0
FDFF,0.0
FDIF,0.0
FDIG,0.0
FDIQ,0.0
FDIV,0.0
FDMT,498192700.62
FDNI,0.0
FDRS,0.0
FDRX,0.0
FDSB,79341379.92
FDT,0.0
FDTS,0.0
FDTX,0.0
FDUS,698360297.6
FEAM,72651640.25
FEAT,0.0
FEBO,2633750.0
FEED,5238982.4
FEIM,680667671.32
FELE,4355926252.88
FEM,0.0
FEMB,0.0
FEMS,0.0
FEMY,22344553.82
FENC,317496454.2
FEP,0.0
FEPI,0.0
FER,47569031646.93
FERA,245204000.0
FERAU,0.0
FEUZ,0.0
FEX,0.0
FFAI,103325142.86
FFAIW,0.0
FFBC,3123747463.98
FFIN,4543470000.3
FFIV,22887031738.02
FFUT,0.0
FGBI,155916428.56
FGBIP,0.0
FGI,10621990.5
FGII,230897325.0
FGIIU,0.0
FGIWW,0.0
FGL,2041679.28
FGM,0.0
FGMC,106767446.0
FGMCU,113768590.0
FGNX,44516293.02
FGNXP,0.0
FGSI,0.0
FHB,3218831825.58
FHTX,213718676.08
FIBK,3333943607.28
FICS,0.0
FID,0.0
FIEE,44263423.62
FIGG,0.0
FIGR,5657652764.02
FIGX,158651648.1
FIGXU,0.0
FIGXW,0.0
FINW,193529270.68
FINX,0.0
FINY,0.0
FIP,498650202.1
FISI,698275543.9
FISV,29371629548.88
FITB,44853358510.52
FITBI,16842775040.0
FITBM,0.0
FITBO,0.0
FITBP,0.0
FIVE,12324686724.81
FIVN,1833707512.6
FIVY,0.0
FIXD,0.0
FIYY,57402423137.28
FIZZ,3364201424.86
FJP,0.0
FKU,0.0
FKWL,33113826.8
FLD,37071845.5
FLDB,0.0
FLDDW,0.0
FLEX,59331240850.62
FLGT,515187301.22
FLL,89575002.01
FLN,0.0
FLNA,65698738.56
FLNC,3300365526.5
FLNT,67383509.12
FLUX,21788610.66
FLWS,160341034.46
FLX,130938336.42
FLXS,235369422.75
FLY,6533276932.26
FLYE,2987266.38
FLYW,1775766021.6
FMAC,158304927.24
FMACU,0.0
FMAO,373668622.32
FMB,0.0
FMBH,1147939281.48
FMED,0.0
FMET,0.0
FMFC,5661000.0
FMHI,0.0
FMNB,818351590.22
FMST,27514180.2
FMSTW,0.0
FMTM,0.0
FMUB,0.0
FMUN,0.0
FNGR,55153177.2
FNK,0.0
FNKO,291482628.48
FNLC,322148406.06
FNRN,279739452.3
FNUC,62637634.92
FNWB,91806074.96
FNWD,139425066.2
FNX,0.0
FNY,0.0
FOCL,171667495.88
FOFO,49893404.02
FORM,9823860367.44
FORR,134136920.0
FORTY,2120017712.75
FOSL,236997407.98
FOX,12677301920.48
FOXA,12822651407.44
FOXF,746882528.73
FOXX,20137809.12
FOXXW,0.0
FPA,0.0
FPXE,0.0
FPXI,0.0
FRAF,251519931.36
FRBA,384487113.66
FRD,169910027.98
FRGT,2151190.0
FRHC,9718551643.36
FRME,2451584624.9
FRMEP,0.0
FRMI,3882827115.51
FRMM,70824307.73
FROG,10157100054.64
FRPH,440341216.75
FRPT,2457139550.0
FRSH,2410031238.6
FRST,356222395.36
FRSX,4529906.64
FRVO,11442488452.43
FRWD,0.0
FSBC,895019526.11
FSBW,289760301.36
FSCS,0.0
FSEA,78820123.2
FSGS,0.0
FSHP,55381197.34
FSHPU,67860200.0
FSLR,34197032774.75
FSLY,3259895000.0
FSTR,433198525.6
FSUN,1513890151.25
FSV,6311916332.47
FSZ,0.0
FTA,0.0
FTAG,0.0
FTAI,25339019913.72
FTAIM,0.0
FTAIN,0.0
FTC,0.0
FTCI,83707687.62
FTCS,0.0
FTDR,4360183957.76
FTDS,0.0
FTEK,44877958.56
FTFT,6517308.39
FTGC,0.0
FTGS,0.0
FTHAU,0.0
FTHI,0.0
FTHM,17702476.56
FTLF,93910720.0
FTNT,107318336313.68
FTQI,0.0
FTRE,1478359329.9
FTRI,0.0
FTRK,10688125.0
FTSL,0.0
FTSM,0.0
FTXG,0.0
FTXH,0.0
FTXL,0.0
FTXN,0.0
FTXO,0.0
FTXR,0.0
FUFU,63940267.96
FUFUW,0.0
FULC,214559293.62
FULT,4059677366.64
FULTP,0.0
FUNC,245748852.04
FUND,303740657.44
FUSB,90134052.73
FUSE,37910404.4
FUSEW,0.0
FUTG,0.0
FUTU,9213111281.82
FV,0.0
FVAV,292105500.0
FVC,0.0
FVCB,281829762.72
FVN,81852400.0
FVNNR,0.0
FVNNU,0.0
FWDI,315148329.78
FWONA,1912807054.34
FWONK,19481403178.56
FWRD,305814194.82
FWRG,649120639.05
FXACU,0.0
FXNC,248807411.84
FYC,0.0
FYT,0.0
FYX,0.0
GABC,1603245006.88
GAIA,45006037.76
GAIN,0.0
GAING,0.0
GAINI,0.0
GAINZ,0.0
GALT,154763710.3
GAMB,79303891.5
GAME,38415656.43
GANX,76350728.02
GARY,0.0
GASS,342852024.92
GAUZ,12557901.79
GAVA,0.0
GBDC,3360387834.9
GBFH,416746137.6
GBLI,291802594.7
GBUG,0.0
GCBC,435171396.6
GCGRU,0.0
GCL,58884003.38
GCLWW,495000.0
GCMG,602623986.7
GCT,948159800.42
GCTK,4193716.93
GDC,6075971.1
GDEV,233233783.65
GDEVW,0.0
GDHG,35330122.17
GDRX,294238432.66
GDS,6855646634.57
GDTC,13962745.3
GDYN,588727420.16
GECC,84463633.6
GECCG,0.0
GECCH,0.0
GECCI,0.0
GEG,67417567.2
GEGGL,0.0
GEHC,28216937485.58
GELS,5248418.91
GEME,0.0
GEMG,0.0
GEMI,231390087.06
GEN,15964497131.0
GENB,1654964968.44
GENK,10354079.44
GENVR,0.0
GENZ,0.0
GEOS,111634253.89
GERN,744164329.84
GEVG,0.0
GEVO,425969825.75
GEW,0.0
GFAI,17500234.08
GFAIW,0.0
GFGF,0.0
GFLW,0.0
GFS,47158329675.6
GGAL,6403880042.64
GGLL,0.0
GGLS,0.0
GGR,77885486.52
GGROW,0.0
GGRP,17793025.84
GH,16844168980.87
GHRS,1676115891.17
GIBO,78496470.33
GIBOW,0.0
GIEQ,0.0
GIFT,29675394.63
GIGM,16357307.8
GIII,1362292077.23
GILD,160150098047.26
GILT,1168290275.04
GIND,0.0
GINX,0.0
GIPR,1750008.33
GIPRW,0.0
GITS,7679094.72
GIW,258372283.75
GIWWU,0.0
GIX,255091313.22
GIXXU,0.0
GKAT,0.0
GLAD,427460865.48
GLBE,5339683359.89
GLBS,46401947.15
GLCR,0.0
GLDB,0.0
GLDI,0.0
GLDY,0.0
GLE,6147000.0
GLGG,0.0
GLIBA,74844229.0
GLIBK,736784287.5
GLMD,4487764.72
GLND,125942958.72
GLNG,5259978255.2
GLOO,66462371.43
GLOW,0.0
GLPI,13050862433.28
GLRE,487215121.12
GLSI,356533672.32
GLUE,1485992962.62
GLWG,0.0
GLXG,6945878.6
GLXY,5455602037.27
GMAB,14660744875.2
GMEX,1637154.95
GMHS,49520156.0
GMM,6490979.88
GNLN,2052241.75
GNLX,134521248.0
GNMA,0.0
GNOM,0.0
GNPX,7622209.44
GNSS,93361118.45
GNTA,49777052.2
GNTX,5323796200.0
GO,818090497.44
GOAI,110702228.67
GOCO,12347950.06
GOGO,531487395.39
GOOD,599278573.34
GOODN,0.0
GOODO,0.0
GOOG,1940590080000.0
GOOGL,2090637538915.87
GOSS,44592293.39
GOU,0.0
GOVI,0.0
GOVX,10577243.95
GP,5632839.52
GPAC,236126800.0
GPACU,0.0
GPAT,389203125.0
GPATU,0.0
GPATW,0.0
GPCR,2665294350.0
GPIQ,0.0
GPIX,0.0
GPRE,1113479766.6
GPRF,0.0
GPRO,152608101.36
GPT,0.0
GQQQ,0.0
GRAB,13517240000.0
GRABW,0.0
GRAG,0.0
GRAL,2623491330.09
GRAN,19508125.0
GRCE,37911363.7
GRDX,39453120.2
GREE,21609915.84
GREEL,0.0
GRFS,5083897580.64
GRI,3559384.38
GRID,0.0
GRIN,0.0
GRML,40008757.8
GRNQ,30705522.4
GROW,26976038.67
GRPN,659022053.0
GRRR,505789081.11
GRRRW,0.0
GRVY,432221580.0
GRW,0.0
GRWG,96746357.05
GSAT,10509176769.6
GSBC,773853141.12
GSGO,0.0
GSHD,813560756.05
GSHR,155382500.0
GSHRU,0.0
GSHRW,0.0
GSIB,0.0
GSIT,353177341.28
GSIW,42612952.76
GSM,807237433.44
GSRF,239630215.0
GSRFR,0.0
GSRFU,276258040.0
GSRVU,0.0
GSUN,3754089.3
GT,1667144059.8
GTBP,15867677.76
GTEC,13756762.94
GTEN,374047800.0
GTENU,0.0
GTENW,0.0
GTERA,184306315.1
GTERU,0.0
GTERW,0.0
GTIM,13830843.76
GTLB,5190054000.0
GTM,919520266.08
GTOP,0.0
GTOQ,0.0
GTPE,0.0
GTR,0.0
GTX,6053676187.02
GUACU,0.0
GURE,7389748.8
GUSE,0.0
GUTS,120573211.88
GV,1289690.04
GVH,9901926.27
GVLE,0.0
GWAV,2903708.5
GWRS,204221801.4
GXAI,14307907.6
GXDW,0.0
GYRE,552091152.18
GYRO,14317495.08
HACQ,287500000.0
HACQU,0.0
HAFC,867691580.25
HAIN,73105321.23
HALO,8281559660.0
HAO,2076018.36
HAS,11903611917.96
HAVA,160343144.16
HAVAU,187434432.08
HBAN,32292190250.91
HBANL,0.0
HBANM,0.0
HBANP,0.0
HBANZ,0.0
HBCP,497144379.09
HBDC,0.0
HBIO,29316183.0
HBNB,1331644276.34
HBNC,932661811.88
HBR,0.0
HBT,1009938725.28
HCAC,214205700.0
HCACU,269501173.4
HCAI,4536294.07
HCAT,98279046.6
HCHL,63169179.54
HCIC,245727900.0
HCICU,0.0
HCKT,277077757.0
HCM,1944758616.84
HCMA,259578000.0
HCMAU,0.0
HCMAW,0.0
HCOW,0.0
HCSG,1385946830.28
HCTI,4765290.05
HCWB,12030732.0
HDL,788410440.0
HDRN,195191838.66
HDSN,221702512.76
HEAL,0.0
HECO,0.0
HELE,594699516.85
HELP,214544763.3
HEPS,812096512.0
HEQQ,0.0
HERD,0.0
HERE,82705201.08
HERO,0.0
HERZ,34466612.23
HFBL,59306524.38
HFFG,98394767.28
HFSP,0.0
HFWA,1100130225.73
HGBL,43071094.96
HHS,18622869.7
HIDE,0.0
HIFS,607539625.0
HIHO,3593340.52
HIMX,4219362859.66
HIMZ,0.0
HIND,15861873.28
HIS,0.0
HISF,0.0
HIT,51688424.64
HITI,203923030.56
HIVE,1171346995.98
HKIT,348663.15
HKPD,8501992.72
HLAL,0.0
HLIT,1590557751.76
HLMN,1412709163.2
HLNE,3532057932.12
HLP,41853700.0
HLXC,181379450.0
HMH,271644615.96
HMR,86128315.62
HMYY,0.0
HNDL,0.0
HNNA,78233700.6
HNNAZ,0.0
HNRG,854945310.88
HNST,364360215.65
HNVR,163959103.51
HODU,0.0
HOFT,132993942.78
HOLO,41872989.6
HOLOW,0.0
HON,141469395347.94
HOOD,65549652229.3
HOOG,0.0
HOOX,0.0
HOPE,1553242428.45
HOUR,65104996.5
HOVNP,3022476660.0
HOVR,135305486.4
HOVRW,0.0
HOWL,20410663.14
HOYY,0.0
HPAI,37646910.0
HPAIW,0.0
HPK,1019709899.28
HQ,400784381.91
HQGO,0.0
HQI,175926396.7
HQWWW,0.0
HQY,7123739797.97
HRMY,1858354899.6
HROW,1242006565.24
HRTS,0.0
HRTX,85175716.05
HRZN,302396721.73
HSAI,2704378813.0
HSCS,6496788.0
HSCSW,0.0
HSDT,86412279.0
HSIC,8628055175.18
HSPT,62592158.52
HSPTU,0.0
HST,16334370851.85
HSTM,716940713.52
HTCO,27516483.68
HTCR,4872489.7
HTFL,2488047887.8
HTHT,13789368043.96
HTLD,1176293585.28
HTLM,172200000.0
HTO,2347237856.7
HTOO,10354178.26
HTZ,1629344938.68
HTZWW,0.0
HUBC,833333.8
HUBCW,0.0
HUBCZ,0.0
HUBG,2606091673.14
HUDI,13155247.44
HUHU,220614741.48
HUIZ,12556239.44
HUMA,310826751.2
HUMAW,0.0
HURA,135006959.36
HURC,107140065.48
HURN,1699161797.49
HUT,14782480964.48
HUTG,0.0
HVII,205563600.0
HVIIU,259289640.0
HVMC,240149000.0
HVMCU,0.0
HVMCW,0.0
HWAY,0.0
HWBK,240001158.0
HWC,5456250188.64
HWCPZ,0.0
HWH,7625928.0
HWKN,3228098145.44
HWSM,0.0
HXHX,3401000.0
HYBI,0.0
HYDR,0.0
HYFM,4574027.52
HYFT,84081358.8
HYLS,0.0
HYMC,2937243322.15
HYNE,121158820.92
HYP,0.0
HYPD,54719466.67
HYPG,0.0
HYPR,125480421.52
HYXF,0.0
HYZD,0.0
IACO,346850000.0
IACOU,0.0
IACQU,220880000.0
IALT,0.0
IART,1252530138.3
IBAC,54088873.2
IBAT,0.0
IBB,11674750000.0
IBBQ,0.0
IBCP,683918350.83
IBEX,402209044.64
IBG,1979310.29
IBGA,0.0
IBGB,0.0
IBGC,0.0
IBGK,0.0
IBGL,0.0
IBGM,0.0
IBIO,91408552.24
IBIT,0.0
IBKR,38823962322.6
IBOC,4414868324.0
IBOT,0.0
IBRX,7520001554.86
IBTG,0.0
IBTH,0.0
IBTI,0.0
IBTJ,0.0
IBTK,0.0
IBTL,0.0
IBTM,0.0
IBTO,0.0
IBTP,0.0
IBTQ,0.0
IBTR,0.0
ICCC,90920329.95
ICCM,383114686.5
ICFI,1237058619.4
ICG,24695594.02
ICHR,2526117989.85
ICLN,0.0
ICLR,11018038067.5
ICMB,16885992.24
ICON,3567616.59
ICOP,0.0
ICU,13110166.56
ICUCW,0.0
ICUI,3262162714.2
IDACU,0.0
IDAI,12935916.84
IDCC,6632868242.56
IDEF,0.0
IDN,84650103.78
IDVY,0.0
IDXX,44232062907.81
IDYA,2495250128.0
IEAG,349996850.0
IEAGU,0.0
IEF,13724000000.0
IEI,0.0
IEP,5013497125.38
IESC,14433859937.15
IEUS,217320000.0
IFBD,7533488.08
IFGL,0.0
IFLO,0.0
IFRX,303423289.54
IFV,0.0
IGAC,181381200.0
IGACR,0.0
IGACU,0.0
IGF,0.0
IGIB,0.0
IGIC,1051562443.1
IGOV,0.0
IGSB,0.0
IHRT,512445071.94
III,207144056.42
IIIV,383372225.13
IJT,4902390000.0
IKT,220494502.12
ILAG,7165470.6
ILIT,0.0
ILLR,43442738.02
ILLU,233651250.0
ILLUU,0.0
ILMN,25861709000.0
ILPT,579322942.99
IMA,61471258.5
IMCC,1804763.67
IMCR,1457298695.1
IMCV,0.0
IMDX,194709707.01
IMKTA,1270986312.96
IMMP,60422573.71
IMMR,214490928.96
IMMX,600843186.44
IMNM,2243490305.14
IMNN,8824447.8
IMOM,0.0
IMOS,2181874351.5
IMPP,233754611.86
IMPPP,0.0
IMRN,11187885.8
IMRX,294373179.1
IMSR,725441832.59
IMSRW,0.0
IMTE,1792145.68
IMTX,1394066242.2
IMUX,193016414.11
IMVT,6395372764.55
IMXI,457436278.4
INAB,14768079.48
INAC,150796100.0
INACU,0.0
INBK,200657559.24
INBKZ,0.0
INBS,5836104.24
INBX,1396990330.92
INCR,56868588.4
INCY,19574655546.9
IND,0.0
INDB,3702689882.22
INDH,0.0
INDI,1031088324.08
INDP,250265536.04
INDQ,0.0
INDV,4187988446.55
INDY,0.0
INEO,9420531.93
INGN,161905605.68
INHD,5379630.62
INKT,63569031.24
INLF,48843750.0
INM,5269360.17
INMB,35092540.56
INMD,820310037.5
INNV,961013662.44
INO,93791490.18
INOD,3535595610.66
INRO,0.0
INSE,198197887.65
INSG,224944090.74
INSM,22511909560.86
INTA,1844083968.35
INTC,566480460000.0
INTG,78839912.28
INTJ,11700000.0
INTR,1889452648.4
INTS,10865336.4
INTU,85190363280.0
INTW,0.0
INTZ,16091562.14
INV,551333546.88
INVA,1601649853.3
INVE,100826090.4
INVZ,163810347.16
IONL,0.0
IONR,321299248.82
IONS,12199681883.92
IONX,0.0
IONZ,0.0
IOSP,1985262388.2
IOTR,2727972.72
IOVA,1692244080.84
IOYY,0.0
IPAR,2828196720.11
IPCX,268732800.0
IPCXU,0.0
IPDN,7156341.76
IPEX,114435050.0
IPEXU,0.0
IPFX,252494000.0
IPFXU,0.0
IPGP,5161992577.92
IPHA,165269786.88
IPKW,0.0
IPM,17710028.84
IPSC,373334454.63
IPST,2886312.0
IPVVU,0.0
IPW,2274665.6
IPWR,119420082.84
IPX,1353463671.16
IQ,573028848.36
IQQQ,0.0
IQST,7746337.9
IRD,341861263.8
IRDM,5177487623.68
IREG,0.0
IREN,23401155573.52
IRHO,295252400.0
IRHOU,0.0
IRIX,20017495.7
IRMD,1164790149.2
IRON,2687305911.15
IRTC,3436093380.48
IRWD,533347435.44
ISBA,288838014.3
ISHG,0.0
ISHP,0.0
ISPC,4311471.0
ISPR,92413027.56
ISRG,144246983918.18
ISSC,302566351.77
ISTB,0.0
ISTM,0.0
ISTR,384703085.65
ISUL,0.0
ITHA,228620000.0
ITHAU,0.0
ITIC,437712992.64
ITOC,2626960.0
ITRI,3641147175.64
ITRN,1286698237.1
IUS,0.0
IUSB,0.0
IUSG,20238435000.0
IUSV,10939030000.0
IVA,844149612.96
IVAL,0.0
IVDA,4057909.45
IVDAW,0.0
IVF,2746212.3
IVSI,0.0
IVSS,0.0
IVSX,0.0
IVVD,324068197.2
IXHL,36611535.24
IXUS,0.0
IZEA,65499932.74
IZM,3275444.0
JACK,227929711.2
JAGX,2108310.08
JAKK,246855945.27
JANX,828777370.86
JAPN,0.0
JATT,83700750.0
JAZZ,14489199422.6
JBDI,8943660.08
JBHT,26408491800.15
JBIO,868240201.25
JBLU,1774530124.38
JBSS,675455749.21
JCAP,860094607.84
JCSE,2364685.65
JCTC,7286633.91
JD,39718205000.0
JDOC,0.0
JDZG,102997358.0
JEM,2116452.0
JEMA,0.0
JEPQ,0.0
JF,17127596.0
JFB,86464584.0
JFIN,102078070.38
JFU,26668551.78
JG,26564460.3
JGLO,0.0
JHAI,0.0
JIVE,0.0
JJSF,1420946330.32
JKHY,9458990341.4
JL,10577286.4
JLHL,394290886.08
JMID,0.0
JMSB,292969749.48
JOUT,413466982.02
JOYT,0.0
JOYY,2280409914.96
JPEF,0.0
JPFP,0.0
JPY,0.0
JRSH,43179796.0
JRVR,177087158.48
JSM,5018844240.0
JSMD,0.0
JSML,0.0
JSPR,14838314.07
JSPRW,0.0
JTAI,11572808.94
JTEK,0.0
JUNS,10856027.5
JVA,25574523.52
JWEL,5441339.99
JXG,100941170.49
JYD,6388752.24
JYNT,117892124.92
JZ,17607760.94
JZXN,1621186.02
KALA,41641223.68
KALU,3044745115.98
KALV,1434841931.6
KARO,1455383363.0
KAT,0.0
KBAB,0.0
KBDU,0.0
KBON,358146800.0
KBONU,0.0
KBSX,57300483.84
KBWB,0.0
KBWD,0.0
KBWP,0.0
KBWY,0.0
KC,3813969532.1
KCHV,267278917.5
KCHVU,0.0
KDK,1330808061.18
KDKRW,0.0
KDP,41565091839.05
KE,624069603.75
KEAT,0.0
KEEL,3713546203.65
KELYA,356398972.64
KELYB,64437601.55
KEQU,113394151.04
KEYYU,0.0
KFFB,35662413.15
KFII,312453815.31
KFIIU,283860710.0
KG,89663383.8
KGEI,200245444.44
KHC,26988299040.88
KIDS,434590098.48
KIDZ,2734675.65
KIDZW,0.0
KINS,219735037.97
KIQQ,0.0
KITT,8655060.25
KITTW,0.0
KJD,0.0
KLAC,277597851152.31
KLAG,0.0
KLIC,5672883866.8
KLRA,2899678307.04
KLRS,112299552.16
KLTR,213532133.64
KLXE,61617840.0
KMB,31454668229.32
KMDA,426299953.84
KMLI,0.0
KMRK,31540000.0
KMTS,1098586503.46
KNDI,82340599.3
KNGZ,0.0
KNSA,2215611756.6
KOD,2119531796.67
KOID,0.0
KOPN,1132276718.9
KOSS,38244409.52
KOYN,242018362.5
KOYNU,0.0
KOYNW,0.0
KPDD,0.0
KPLT,28352095.1
KPLTW,0.0
KPRX,11877599.2
KPTI,203966487.0
KQQQ,0.0
KRAQ,343275000.0
KRAQU,0.0
KRKR,6093225.9
KRMA,0.0
KRMD,180057360.0
KRNT,738203798.61
KRNY,502204294.62
KROP,0.0
KROS,207814288.5
KRRO,159802086.68
KRT,531434519.22
KRUS,492176782.8
KRYS,8897579955.92
KSCP,43137317.25
KSPI,16272034787.58
KTCC,42351149.1
KTOS,10956792665.12
KTTA,21385246.72
KTTAW,0.0
KTWO,140562406.25
KTWOU,0.0
KURA,767898257.25
KUST,1134616.6
KVAC,67179556.2
KVACU,0.0
KVACW,0.0
KVHI,157346850.57
KWM,15064794.36
KWMWW,0.0
KXIN,9054576.0
KYIV,3181300738.72
KYIVW,0.0
KYMR,6022078017.48
KYNB,27567642.72
KYTX,475418557.84
KZIA,125124544.05
LAB,445019655.66
LABT,9112137.45
LACG,0.0
LAES,770798036.54
LAFA,158704663.3
LAFAR,0.0
LAFAU,139433163.27
LAKE,96506912.37
LAMR,13022559843.44
LAND,396425105.87
LANDO,0.0
LANDP,0.0
